"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"9450","E 8th St 179, 78701 Austin",NA,"CE","GOOD",48,"GOOD","FHB 1550",FALSE,"WMEEJ3BA0FK801746","austin",-97.74108,30.26959,0,"2015-12-07 16:15:50","78701"
"9452","Brazos St 848, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T295",FALSE,"WMEEJ3BA6AK416751","austin",-97.74063,30.27006,0,"2015-12-07 16:15:50","78701"
"9567","Barbara Jordan Blvd 1242, 78723 Austin",NA,"CE","GOOD",18,"GOOD","CSG 1542",FALSE,"WMEEJ3BA2EK733240","austin",-97.70834,30.30689,0,"2015-12-07 16:15:50","78723"
"9661","Brazos St 658, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FGZ 8629",FALSE,"WMEEJ3BA9FK802300","austin",-97.74125,30.26828,0,"2015-12-07 16:20:50","78701"
"9695","Baylor St 534, 78703 Austin",NA,"CE","GOOD",45,"GOOD","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.75587,30.27134,0,"2015-12-07 16:20:50","78703"
"9718","Brazos St 634, 78701 Austin",NA,"CE","GOOD",36,"GOOD","CK9 T281",FALSE,"WMEEJ3BA4AK417428","austin",-97.74141,30.26804,0,"2015-12-07 16:20:50","78701"
"9776","Barton Hills Dr 2098, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.78237,30.25478,0,"2015-12-07 16:20:50","78704"
"9864","The Establishment",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.76542,30.23024,0,"2015-12-07 16:20:50","78704"
"9985","Dean Keaton and Whitis",NA,"CE","GOOD",100,"GOOD","FBV 4432",FALSE,"WMEEJ3BA2FK799417","austin",-97.74003,30.28978,0,"2015-12-07 16:25:50","78705"
"9994","Kramer Station - Brockton Dr",NA,"CE","GOOD",84,"GOOD","FHB 2869",FALSE,"WMEEJ3BAXFK802600","austin",-97.71756,30.39338,0,"2015-12-07 16:25:50","78758"
"10000","Campbell St 564, 78703 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4390",FALSE,"WMEEJ3BA1FK799294","austin",-97.76444,30.27553,0,"2015-12-07 16:25:50","78703"
"10089","W 5th St 124, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.74347,30.26727,0,"2015-12-07 16:25:50","78701"
"10127","W Dean Keeton St, 78712 Austin",NA,"CE","GOOD",69,"GOOD","FBV 4393",FALSE,"WMEEJ3BA2FK799241","austin",-97.73716,30.28954,0,"2015-12-07 16:25:50","78712"
"10165","Manor Rd 2002, 78722 Austin",NA,"CE","GOOD",90,"GOOD","FJC 9930",FALSE,"WMEEJ3BA4FK801328","austin",-97.72036,30.28426,0,"2015-12-07 16:25:50","78722"
"10184","Lightsey Rd 2077, 78704 Austin",NA,"CE","GOOD",30,"GOOD","FHB 2842",FALSE,"WMEEJ3BA8FK800800","austin",-97.78144,30.24237,0,"2015-12-07 16:25:50","78704"
"10186","S Interstate 35 2037, 78741 Austin",NA,"CE","GOOD",72,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.73899,30.23627,0,"2015-12-07 16:25:50","78741"
"10212","Guadalupe St 3087, 78705 Austin",NA,"CE","GOOD",30,"GOOD","FHB 2825",FALSE,"WMEEJ3BA4FK802818","austin",-97.74084,30.29754,0,"2015-12-07 16:30:50","78705"
"10246","Annie St W 183, 78704 Austin",NA,"CE","UNACCEPTABLE",66,"UNACCEPTABLE","DBW 2627",FALSE,"WMEEJ3BA3EK748698","austin",-97.75189,30.24639,0,"2015-12-07 16:30:50","78704"
"10255","James St W 193, 78704 Austin",NA,"CE","GOOD",39,"GOOD","CSF 9074",FALSE,"WMEEJ3BA8EK732979","austin",-97.7498,30.2513,0,"2015-12-07 16:30:50","78704"
"10295","Academy Dr 181, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4395",FALSE,"WMEEJ3BA9FK799219","austin",-97.74676,30.25172,0,"2015-12-07 16:30:50","78704"
"10298","San Jacinto Blvd 565, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FHB 1677",FALSE,"WMEEJ3BA0FK802461","austin",-97.74041,30.26709,0,"2015-12-07 16:30:50","78701"
"10380","Chalmers Ave 760, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8812",FALSE,"WMEEJ3BA9FK802345","austin",-97.72395,30.26384,0,"2015-12-07 16:30:50","78702"
"10479","E 3rd St 121, 78701 Austin",NA,"CE","GOOD",12,"GOOD","FGZ 8611",FALSE,"WMEEJ3BA0FK800323","austin",-97.7436,30.26514,0,"2015-12-07 16:30:50","78701"
"10541","W 7th St 418, 78701 Austin",NA,"CE","GOOD",75,"GOOD","CYL 4639",FALSE,"WMEEJ3BA8EK748891","austin",-97.74621,30.27011,0,"2015-12-07 16:35:51","78701"
"10578","Nueces St 2332, 78705 Austin",NA,"CE","GOOD",84,"GOOD","CZT 0933",FALSE,"WMEEJ3BAXEK748410","austin",-97.74374,30.28703,0,"2015-12-07 16:35:51","78705"
"10657","Willow Hill Dr 2527, 78741 Austin",NA,"CE","GOOD",66,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.72504,30.23307,0,"2015-12-07 16:35:51","78741"
"10675","Stacy Ln 2720, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.76147,30.23751,0,"2015-12-07 16:35:51","78704"
"10712","Gene Johnson St 965, 78751 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.71443,30.30782,0,"2015-12-07 16:35:51","78751"
"10812","E 9th St 276, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FHB 1681",FALSE,"WMEEJ3BA0FK802167","austin",-97.73999,30.2705,0,"2015-12-07 16:40:51","78701"
"10857","Parker Ln 1417, 78741 Austin",NA,"CE","GOOD",48,"GOOD","CK9 T262",FALSE,"WMEEJ3BA1AK418066","austin",-97.73059,30.24152,0,"2015-12-07 16:40:51","78741"
"10862","E 5th St 905, 78702 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.73369,30.2644,0,"2015-12-07 16:40:51","78702"
"10876","Fortview Rd 2059, 78704 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9789",FALSE,"WMEEJ3BAXFK802211","austin",-97.78838,30.23139,0,"2015-12-07 16:40:51","78704"
"10895","Brazos St 748, 78701 Austin",NA,"CE","GOOD",81,"GOOD","FBV 6124",FALSE,"WMEEJ3BA2FK799028","austin",-97.74098,30.26911,0,"2015-12-07 16:40:51","78701"
"10968","San Jacinto Blvd 663, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.7401,30.26799,0,"2015-12-07 16:40:51","78701"
"10991","W 40th St 1186, 78756 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","CSF 9064",FALSE,"WMEEJ3BA2EK733819","austin",-97.74365,30.30896,0,"2015-12-07 16:40:51","78756"
"10993","W 13th St 425, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.74397,30.27605,0,"2015-12-07 16:40:51","78701"
"11052","E 9th St 449, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FGZ 8627",FALSE,"WMEEJ3BA4FK802477","austin",-97.7378,30.26964,0,"2015-12-07 16:40:51","78701"
"11086","W 6th St 129, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2829",FALSE,"WMEEJ3BA9FK802796","austin",-97.74321,30.26811,0,"2015-12-07 16:45:51","78701"
"11237","Congress Ave 464, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.74328,30.26684,0,"2015-12-07 16:45:51","78701"
"11386","W Ben White Blvd 207, 78704 Austin",NA,"CE","GOOD",66,"GOOD","DBW 2627",FALSE,"WMEEJ3BA3EK748698","austin",-97.76525,30.22299,0,"2015-12-07 16:50:51","78704"
"11441","Brazos St 1074, 78701 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","CZS 9748",FALSE,"WMEEJ3BA4EK748175","austin",-97.73982,30.27217,0,"2015-12-07 16:50:51","78701"
"11516","Guadalupe St 3065, 78705 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8812",FALSE,"WMEEJ3BA9FK802345","austin",-97.74119,30.29733,0,"2015-12-07 16:50:51","78705"
"11554","Congress Ave 1744, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.73876,30.27918,0,"2015-12-07 16:50:51","78701"
"11612","Cityview at SoCo",NA,"CE","GOOD",100,"GOOD","CK9 T264",FALSE,"WMEEJ3BAXAK417420","austin",-97.74747,30.25447,0,"2015-12-07 16:50:51","78704"
"11645","Grove Blvd 946, 78741 Austin",NA,"CE","GOOD",21,"GOOD","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.70341,30.23657,0,"2015-12-07 16:55:51","78741"
"11720","W 6th St 332, 78701 Austin",NA,"CE","GOOD",36,"GOOD","CZT 0923",FALSE,"WMEEJ3BA1EK748313","austin",-97.74555,30.26886,0,"2015-12-07 16:55:51","78701"
"11741","Treadwell St 1503, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2847",FALSE,"WMEEJ3BA4FK802009","austin",-97.76322,30.25694,0,"2015-12-07 16:55:51","78704"
"11772","Dean Keaton and Whitis",NA,"CE","GOOD",96,"UNACCEPTABLE","CSF 8931",FALSE,"WMEEJ3BA9EK733784","austin",-97.74003,30.28978,0,"2015-12-07 16:55:51","78705"
"11807","Volume Apartments",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.71546,30.28497,0,"2015-12-07 16:55:51","78722"
"11883","Parker Ln 1681, 78741 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.73216,30.23925,0,"2015-12-07 16:55:51","78741"
"11891","San Antonio St 1609, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CZT 1031",FALSE,"WMEEJ3BA3EK748152","austin",-97.74363,30.27925,0,"2015-12-07 16:55:51","78701"
"11977","W 17th St 213, 78701 Austin",NA,"CE","GOOD",90,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.74053,30.27918,0,"2015-12-07 17:00:51","78701"
"12006","St. Edward's Parking",NA,"CE","GOOD",39,"GOOD","FBV 4394",FALSE,"WMEEJ3BAXFK799231","austin",-97.7513,30.22659,0,"2015-12-07 17:00:51","78704"
"12072","S Interstate 35 2970, 78704 Austin",NA,"CE","GOOD",27,"UNACCEPTABLE","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.74597,30.22767,0,"2015-12-07 17:00:51","78704"
"12093","Congress Ave 439, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.74314,30.26653,0,"2015-12-07 17:00:51","78701"
"12111","W 8th St 435, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74596,30.27103,0,"2015-12-07 17:00:51","78701"
"12124","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.73939,30.26512,0,"2015-12-07 17:00:51","78701"
"12129","5th St S 2930, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.76731,30.23771,0,"2015-12-07 17:00:51","78704"
"12131","Hether St 1551, 78704 Austin",NA,"CE","GOOD",45,"GOOD","CSF 9066",FALSE,"WMEEJ3BA9EK733235","austin",-97.76893,30.2502,0,"2015-12-07 17:00:51","78704"
"12180","Elizabeth St W 923, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.75819,30.25234,0,"2015-12-07 17:00:51","78704"
"12231","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FHB 2838",FALSE,"WMEEJ3BA0FK800578","austin",-97.67598,30.22049,0,"2015-12-07 17:05:51","78719"
"12262","W 5th St 471, 78701 Austin",NA,"CE","GOOD",24,"GOOD","CZS 9747",FALSE,"WMEEJ3BA1EK748201","austin",-97.74739,30.26826,0,"2015-12-07 17:05:51","78701"
"12277","E 4th St 465, 78701 Austin",NA,"CE","GOOD",45,"GOOD","CSG 1544",FALSE,"WMEEJ3BA6EK734861","austin",-97.73935,30.26504,0,"2015-12-07 17:05:51","78701"
"12327","Ragsdale St 1473, 78723 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4438",FALSE,"WMEEJ3BA2FK799286","austin",-97.70744,30.29945,0,"2015-12-07 17:05:51","78723"
"12456","E 11th St 102, 78701 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","CYL 4638",FALSE,"WMEEJ3BA7EK748932","austin",-97.74064,30.27268,0,"2015-12-07 17:05:51","78701"
"12481","Treadwell St 1275, 78704 Austin",NA,"CE","GOOD",24,"GOOD","FHB 1676",FALSE,"WMEEJ3BA6FK802724","austin",-97.7613,30.2559,0,"2015-12-07 17:05:51","78704"
"12484","Whole Foods Market - Garage Ground Level",NA,"CE","GOOD",75,"UNACCEPTABLE","CZT 1033",FALSE,"WMEEJ3BA9EK748513","austin",-97.7531,30.27087,0,"2015-12-07 17:05:51","78703"
"12526","Barton Springs Rd 303, 78704 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4440",FALSE,"WMEEJ3BAXFK799245","austin",-97.74771,30.25877,0,"2015-12-07 17:10:51","78704"
"12556","Red River St 2335, 78705 Austin",NA,"CE","GOOD",48,"GOOD","CSF 9200",FALSE,"WMEEJ3BA4EK734941","austin",-97.72768,30.28444,0,"2015-12-07 17:10:51","78705"
"12609","2nd and Colorado",NA,"CE","GOOD",84,"GOOD","CSF 9063",FALSE,"WMEEJ3BA4EK733319","austin",-97.74578,30.26481,0,"2015-12-07 17:10:51","78701"
"12623","Dean Keaton and Whitis",NA,"CE","UNACCEPTABLE",27,"UNACCEPTABLE","FBV 4477",FALSE,"WMEEJ3BA3FK803068","austin",-97.74003,30.28978,0,"2015-12-07 17:10:51","78705"
"12646","Stephen F Austin Dr 1969, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.76872,30.27326,0,"2015-12-07 17:10:51","78703"
"12674","San Jacinto Blvd 740, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.73999,30.26874,0,"2015-12-07 17:10:51","78701"
"12722","W 5th St 425, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FHB 1331",FALSE,"WMEEJ3BA8FK801171","austin",-97.7469,30.26824,0,"2015-12-07 17:10:51","78701"
"12729","W 9th St 177, 78701 Austin",NA,"CE","GOOD",96,"UNACCEPTABLE","FGZ 9137",FALSE,"WMEEJ3BA1FK802176","austin",-97.74278,30.27116,0,"2015-12-07 17:10:51","78701"
"12952","Timbercreek Apartments",NA,"CE","GOOD",100,"GOOD","FFD 7840",FALSE,"WMEEJ3BA2FK803210","austin",-97.75159,30.25617,0,"2015-12-07 17:15:51","78704"
"12962","E 14th St 2914, 78702 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4369",FALSE,"WMEEJ3BA7FK799204","austin",-97.70745,30.27773,0,"2015-12-07 17:15:51","78702"
"12983","E 10th St 121, 78701 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0995",FALSE,"WMEEJ3BA8EK748163","austin",-97.74115,30.27171,0,"2015-12-07 17:15:51","78701"
"13008","Colorado St 571, 78701 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.74413,30.26818,0,"2015-12-07 17:15:51","78701"
"13013","Lavaca St 400, 78701 Austin",NA,"CE","GOOD",51,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.74596,30.26703,0,"2015-12-07 17:15:51","78701"
"13020","W 5th St 1617, 78703 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9932",FALSE,"WMEEJ3BA0FK801441","austin",-97.76451,30.27455,0,"2015-12-07 17:15:51","78703"
"13083","W 11th St 1805, 78703 Austin",NA,"CE","GOOD",24,"GOOD","CYL 4630",FALSE,"WMEEJ3BA9EK749032","austin",-97.76347,30.28183,0,"2015-12-07 17:20:52","78703"
"13084","W 3rd St 872, 78701 Austin",NA,"CE","GOOD",72,"GOOD","CSF 8935",FALSE,"WMEEJ3BA5EK734592","austin",-97.75318,30.26834,0,"2015-12-07 17:20:52","78701"
"13100","Capital Metro Downtown Station",NA,"CE","UNACCEPTABLE",93,"GOOD","FBV 4469",FALSE,"WMEEJ3BA2FK802400","austin",-97.73939,30.26512,0,"2015-12-07 17:20:52","78701"
"13117","Pressler St 608, 78703 Austin",NA,"CE","UNACCEPTABLE",100,"GOOD","FBV 4432",FALSE,"WMEEJ3BA2FK799417","austin",-97.75987,30.27452,0,"2015-12-07 17:20:52","78703"
"13125","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FBV 4476",FALSE,"WMEEJ3BA3FK802826","austin",-97.67598,30.22049,0,"2015-12-07 17:20:52","78719"
"13129","Colorado St 554, 78701 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9787",FALSE,"WMEEJ3BA7FK802439","austin",-97.74434,30.26806,0,"2015-12-07 17:20:52","78701"
"13130","Dean Keaton and Whitis",NA,"CE","GOOD",69,"GOOD","FJC 9785",FALSE,"WMEEJ3BA3FK802518","austin",-97.74003,30.28978,0,"2015-12-07 17:20:52","78705"
"13151","W 9th St 257, 78701 Austin",NA,"CE","GOOD",54,"GOOD","CZT 0920",FALSE,"WMEEJ3BA2EK748904","austin",-97.74371,30.27138,0,"2015-12-07 17:20:52","78701"
"13227","S Lamar Blvd 2489, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.7779,30.24637,0,"2015-12-07 17:20:52","78704"
"13252","W 6th St 378, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8615",FALSE,"WMEEJ3BA8FK802384","austin",-97.74604,30.26899,0,"2015-12-07 17:20:52","78701"
"13279","Redd St 989, 78745 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.77861,30.22167,0,"2015-12-07 17:20:52","78745"
"13293","S Pleasant Valley Rd 1828, 78741 Austin",NA,"CE","GOOD",48,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.72211,30.23565,0,"2015-12-07 17:20:52","78741"
"13322","Colorado St 380, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FHB 2830",FALSE,"WMEEJ3BAXFK800670","austin",-97.74485,30.26639,0,"2015-12-07 17:20:52","78701"
"13323","W 10th St 766, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4430",FALSE,"WMEEJ3BA3FK799460","austin",-97.74887,30.27392,0,"2015-12-07 17:20:52","78701"
"13384","Blanco St 765, 78703 Austin",NA,"CE","GOOD",87,"GOOD","CZT 0993",FALSE,"WMEEJ3BA6EK748081","austin",-97.75591,30.27452,0,"2015-12-07 17:25:52","78703"
"13392","The Canopy",NA,"CE","GOOD",48,"GOOD","FGZ 8626",FALSE,"WMEEJ3BA6FK802495","austin",-97.69811,30.26199,0,"2015-12-07 17:25:52","78702"
"13485","San Antonio St 624, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74724,30.26958,0,"2015-12-07 17:25:52","78701"
"13513","Crestview Station",NA,"CE","GOOD",57,"GOOD","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.71947,30.33886,0,"2015-12-07 17:25:52","78752"
"13552","E 7th St 383, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FJC 9937",FALSE,"WMEEJ3BA3FK801790","austin",-97.73917,30.26801,0,"2015-12-07 17:25:52","78701"
"13587","Colorado St 550, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8613",FALSE,"WMEEJ3BA0FK801357","austin",-97.74435,30.26801,0,"2015-12-07 17:25:52","78701"
"13674","2nd St S 1978, 78704 Austin",NA,"CE","GOOD",48,"GOOD","CK9 T262",FALSE,"WMEEJ3BA1AK418066","austin",-97.75833,30.2463,0,"2015-12-07 17:30:52","78704"
"13722","Grove Blvd 1219, 78741 Austin",NA,"CE","GOOD",96,"GOOD","FHB 2866",FALSE,"WMEEJ3BAXFK802502","austin",-97.70477,30.23414,0,"2015-12-07 17:30:52","78741"
"13813","Franklin Blvd 509, 78751 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.72559,30.32049,0,"2015-12-07 17:30:52","78751"
"13900","Treehouse - 2501 Wickersham Lane - 3 Spaces",NA,"CE","GOOD",51,"GOOD","FGZ 8624",FALSE,"WMEEJ3BA5FK802777","austin",-97.72465,30.22479,0,"2015-12-07 17:35:52","78741"
"13915","CARTS",NA,"CE","GOOD",42,"GOOD","FHB 2899",FALSE,"WMEEJ3BA0FK800676","austin",-97.72061,30.26114,0,"2015-12-07 17:35:52","78702"
"13965","Breeze Ter 3270, 78722 Austin",NA,"CE","GOOD",21,"GOOD","CK9 T283",FALSE,"WMEEJ3BA3AK417209","austin",-97.71699,30.28804,0,"2015-12-07 17:35:52","78722"
"14017","W 29th St 512, 78705 Austin",NA,"CE","GOOD",48,"GOOD","FJC 9934",FALSE,"WMEEJ3BA2FK801568","austin",-97.74187,30.2951,0,"2015-12-07 17:35:52","78705"
"14021","S Congress Ave 839, 78704 Austin",NA,"CE","GOOD",63,"GOOD","FBV 4493",FALSE,"WMEEJ3BA7FK802330","austin",-97.74782,30.25435,0,"2015-12-07 17:35:52","78704"
"14024","Randolph Rd 3416, 78722 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4389",FALSE,"WMEEJ3BA0FK799335","austin",-97.71131,30.28675,0,"2015-12-07 17:35:52","78722"
"14117","W 9th St 347, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.74468,30.27163,0,"2015-12-07 17:35:52","78701"
"14196","Westhill Dr 2820, 78704 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8629",FALSE,"WMEEJ3BA9FK802300","austin",-97.78333,30.24612,0,"2015-12-07 17:40:52","78704"
"14246","The Canopy",NA,"CE","GOOD",60,"GOOD","CSF 9071",FALSE,"WMEEJ3BAXEK734569","austin",-97.69811,30.26199,0,"2015-12-07 17:40:52","78702"
"14314","W 2nd St 171, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.7451,30.26459,0,"2015-12-07 17:40:52","78701"
"14334","13 1/2 St W 754, 78701 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8803",FALSE,"WMEEJ3BA5FK801483","austin",-97.74734,30.27754,0,"2015-12-07 17:40:52","78701"
"14341","Navasota St 1164, 78702 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.72717,30.26955,0,"2015-12-07 17:40:52","78702"
"14353","Barton Springs Rd 303, 78704 Austin",NA,"CE","GOOD",51,"GOOD","FBV 4429",FALSE,"WMEEJ3BA3FK799474","austin",-97.74768,30.25879,0,"2015-12-07 17:40:52","78704"
"14393","E 3rd St 309, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8804",FALSE,"WMEEJ3BA6FK800374","austin",-97.74133,30.26451,0,"2015-12-07 17:40:52","78701"
"14399","W 5th St 1617, 78703 Austin",NA,"CE","GOOD",48,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.76448,30.27448,0,"2015-12-07 17:40:52","78703"
"14431","San Jacinto Blvd 679, 78701 Austin",NA,"CE","GOOD",78,"GOOD","FGZ 8677",FALSE,"WMEEJ3BA1FK801948","austin",-97.74008,30.26815,0,"2015-12-07 17:40:52","78701"
"14437","E 11th St and Brazos St",NA,"CE","GOOD",30,"GOOD","CSG 1541",FALSE,"WMEEJ3BA7EK734657","austin",-97.73996,30.27251,0,"2015-12-07 17:45:52","78701"
"14574","E 4th St 139, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FTD 8882",FALSE,"WMEEJ3BA2FK802980","austin",-97.74296,30.26601,0,"2015-12-07 17:45:52","78701"
"14585","2901 Medical Arts St.",NA,"CE","GOOD",84,"UNACCEPTABLE","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.72863,30.28881,0,"2015-12-07 17:45:52","78705"
"14593","S Mopac Expy 1391, 78746 Austin",NA,"CE","GOOD",96,"GOOD","GGG 3721",FALSE,"WMEEJ3BAXFK801334","austin",-97.78991,30.26138,0,"2015-12-07 17:45:52","78746"
"14604","West Ave 618, 78701 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9779",FALSE,"WMEEJ3BA0FK802847","austin",-97.75063,30.27047,0,"2015-12-07 17:45:52","78701"
"14628","W 6th St 417, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74644,30.26903,0,"2015-12-07 17:45:52","78701"
"14648","W 9th St 351, 78701 Austin",NA,"CE","GOOD",63,"GOOD","CYL 4626",FALSE,"WMEEJ3BA7EK748123","austin",-97.74475,30.27164,0,"2015-12-07 17:45:52","78701"
"14683","Hart Ln 7232, 78731 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T292",FALSE,"WMEEJ3BA0AK417619","austin",-97.75519,30.35682,0,"2015-12-07 17:45:52","78731"
"14684","San Antonio St 2312, 78705 Austin",NA,"CE","UNACCEPTABLE",48,"GOOD","FGZ 8687",FALSE,"WMEEJ3BA5FK802746","austin",-97.74279,30.2867,0,"2015-12-07 17:45:52","78705"
"14705","E 4th St 201, 78701 Austin",NA,"CE","GOOD",21,"UNACCEPTABLE","FHB 1676",FALSE,"WMEEJ3BA6FK802724","austin",-97.74187,30.26584,0,"2015-12-07 17:45:52","78701"
"14724","Ballpark East",NA,"CE","GOOD",18,"GOOD","GGG 3720",FALSE,"WMEEJ3BA4FK801474","austin",-97.7187,30.23515,0,"2015-12-07 17:50:52","78741"
"14792","E 30th St 1307, 78722 Austin",NA,"CE","GOOD",69,"GOOD","FJC 9785",FALSE,"WMEEJ3BA3FK802518","austin",-97.72154,30.28698,0,"2015-12-07 17:50:52","78722"
"14808","Lafayette Ave 3772, 78722 Austin",NA,"CE","GOOD",60,"GOOD","CSF 8927",FALSE,"WMEEJ3BA1EK734332","austin",-97.71659,30.29304,0,"2015-12-07 17:50:52","78722"
"14859","E 9th St 309, 78701 Austin",NA,"CE","GOOD",45,"GOOD","FHB 2861",FALSE,"WMEEJ3BA5FK800771","austin",-97.73989,30.27028,0,"2015-12-07 17:50:52","78701"
