"","address","charging","engineType","exterior","fuel","interior","name","smartPhoneRequired","vin","City","Longitude","Latitude","Altitude","Time....Sys.time..","zip"
"159","Spyglass Dr 1813, 78746 Austin",NA,"CE","GOOD",90,"GOOD","FBV 4387",FALSE,"WMEEJ3BA9FK799480","austin",-97.7912,30.2591,0,"2015-12-07 13:40:46","78746"
"160","E Oltorf St 2490, 78741 Austin",NA,"CE","GOOD",96,"GOOD","CSF 9197",FALSE,"WMEEJ3BA8EK734506","austin",-97.72883,30.22827,0,"2015-12-07 13:40:46","78741"
"161","Academy Dr 437, 78704 Austin",NA,"CE","GOOD",66,"GOOD","FHB 2846",FALSE,"WMEEJ3BA0FK801939","austin",-97.74422,30.2518,0,"2015-12-07 13:40:46","78704"
"162","Berkman Dr, 78723 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 8628",FALSE,"WMEEJ3BA8FK802370","austin",-97.69961,30.30189,0,"2015-12-07 13:40:46","78723"
"163","Brazos St 748, 78701 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4433",FALSE,"WMEEJ3BAXFK799391","austin",-97.741,30.26912,0,"2015-12-07 13:40:46","78701"
"164","S Interstate 35 2970, 78704 Austin",NA,"CE","GOOD",27,"UNACCEPTABLE","FBV 4388",FALSE,"WMEEJ3BA2FK799420","austin",-97.74597,30.22767,0,"2015-12-07 13:40:46","78704"
"165","Stephen F Austin Dr 1969, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4377",FALSE,"WMEEJ3BA6FK800035","austin",-97.76872,30.27326,0,"2015-12-07 13:40:46","78703"
"166","Capital Metro Downtown Station",NA,"CE","GOOD",63,"GOOD","FJC 9790",FALSE,"WMEEJ3BA5FK802066","austin",-97.73939,30.26512,0,"2015-12-07 13:40:46","78701"
"167","S Mopac Expy 1391, 78746 Austin",NA,"CE","GOOD",96,"GOOD","GGG 3721",FALSE,"WMEEJ3BAXFK801334","austin",-97.78991,30.26138,0,"2015-12-07 13:40:46","78746"
"168","Hart Ln 7212, 78731 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1333",FALSE,"WMEEJ3BA6FK800603","austin",-97.75543,30.35654,0,"2015-12-07 13:40:46","78731"
"169","N Lamar Blvd 935, 78703 Austin",NA,"CE","GOOD",33,"GOOD","FHB 2834",FALSE,"WMEEJ3BA5FK802021","austin",-97.75244,30.27428,0,"2015-12-07 13:40:46","78703"
"170","San Antonio St 624, 78701 Austin",NA,"CE","GOOD",81,"GOOD","CZS 9752",FALSE,"WMEEJ3BA3EK748958","austin",-97.74724,30.26958,0,"2015-12-07 13:40:46","78701"
"171","Congress Ave 556, 78701 Austin",NA,"CE","GOOD",66,"GOOD","FHB 0205",FALSE,"WMEEJ3BA9FK802183","austin",-97.74301,30.26774,0,"2015-12-07 13:40:46","78701"
"172","Dean Keaton and Whitis",NA,"CE","GOOD",90,"GOOD","FJC 9938",FALSE,"WMEEJ3BA3FK801871","austin",-97.74003,30.28978,0,"2015-12-07 13:40:46","78705"
"173","Brazos St 621, 78701 Austin",NA,"CE","GOOD",36,"GOOD","FJC 9935",FALSE,"WMEEJ3BAXFK801690","austin",-97.74133,30.2679,0,"2015-12-07 13:40:46","78701"
"174","Angelina St 1124, 78702 Austin",NA,"CE","GOOD",90,"GOOD","CZS 9754",FALSE,"WMEEJ3BA0EK748061","austin",-97.72456,30.26824,0,"2015-12-07 13:40:46","78702"
"176","Joe Sayers Ave 5636, 78756 Austin",NA,"CE","GOOD",69,"GOOD","FHB 0247",FALSE,"WMEEJ3BA4FK802141","austin",-97.73456,30.32878,0,"2015-12-07 13:40:46","78756"
"177","Shoal Creek Blvd 4808, 78756 Austin",NA,"CE","GOOD",66,"GOOD","FBV 4437",FALSE,"WMEEJ3BA9FK799298","austin",-97.74432,30.32118,0,"2015-12-07 13:40:46","78756"
"178","Sylvan Dr 1618, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FJC 9936",FALSE,"WMEEJ3BA2FK801781","austin",-97.73562,30.24053,0,"2015-12-07 13:40:46","78741"
"179","W 6th St 413, 78701 Austin",NA,"CE","GOOD",63,"GOOD","FJC 9779",FALSE,"WMEEJ3BA0FK802847","austin",-97.74642,30.2691,0,"2015-12-07 13:40:46","78701"
"180","E Riverside Dr 2345, 78741 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2845",FALSE,"WMEEJ3BA4FK801863","austin",-97.72572,30.23599,0,"2015-12-07 13:40:46","78741"
"182","Chalmers Ave 760, 78702 Austin",NA,"CE","GOOD",63,"GOOD","FGZ 8812",FALSE,"WMEEJ3BA9FK802345","austin",-97.72395,30.26384,0,"2015-12-07 13:40:46","78702"
"184","Rio Grande St 1756, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4439",FALSE,"WMEEJ3BA8FK799261","austin",-97.74531,30.28114,0,"2015-12-07 13:40:46","78701"
"185","W 6th St 919, 78703 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2862",FALSE,"WMEEJ3BA1FK802274","austin",-97.75366,30.27085,0,"2015-12-07 13:40:46","78703"
"186","Willow Hill Dr 2533, 78741 Austin",NA,"CE","GOOD",45,"GOOD","FGZ 8813",FALSE,"WMEEJ3BA8FK802417","austin",-97.72494,30.23312,0,"2015-12-07 13:40:46","78741"
"187","W 5th St 124, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T255",FALSE,"WMEEJ3BA2AK417878","austin",-97.74347,30.26727,0,"2015-12-07 13:40:46","78701"
"188","Wickersham Ln 2273, 78741 Austin",NA,"CE","GOOD",24,"GOOD","FFD 6224",FALSE,"WMEEJ3BA6FK801606","austin",-97.72135,30.22833,0,"2015-12-07 13:40:46","78741"
"189","Avenue B 4520, 78751 Austin",NA,"CE","GOOD",54,"GOOD","GGG 3722",FALSE,"WMEEJ3BA7FK802943","austin",-97.73088,30.31036,0,"2015-12-07 13:40:46","78751"
"191","Oakmont Blvd 3466, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2858",FALSE,"WMEEJ3BA3FK801966","austin",-97.75448,30.30816,0,"2015-12-07 13:40:46","78703"
"192","Stacy Ln 2720, 78704 Austin",NA,"CE","GOOD",75,"GOOD","FBV 4359",FALSE,"WMEEJ3BA2FK799871","austin",-97.76147,30.23751,0,"2015-12-07 13:40:46","78704"
"193","13 1/2 St W 754, 78701 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8803",FALSE,"WMEEJ3BA5FK801483","austin",-97.74734,30.27754,0,"2015-12-07 13:40:46","78701"
"194","Clermont Ave 1029, 78702 Austin",NA,"CE","GOOD",33,"GOOD","FHB 0246",FALSE,"WMEEJ3BA4FK802043","austin",-97.73567,30.25455,0,"2015-12-07 13:40:46","78702"
"195","Faro Dr 2062, 78741 Austin",NA,"CE","GOOD",60,"GOOD","CSG 1099",FALSE,"WMEEJ3BA5EK749142","austin",-97.71306,30.22892,0,"2015-12-07 13:40:46","78741"
"196","Harmon Ave 4738, 78751 Austin",NA,"CE","GOOD",90,"GOOD","CZT 1026",FALSE,"WMEEJ3BA8EK748230","austin",-97.71455,30.30629,0,"2015-12-07 13:40:46","78751"
"197","W 7th St 575, 78701 Austin",NA,"CE","UNACCEPTABLE",54,"GOOD","FHB 2860",FALSE,"WMEEJ3BA3FK802079","austin",-97.74782,30.27048,0,"2015-12-07 13:40:46","78701"
"198","San Jacinto Blvd 740, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FHB 2863",FALSE,"WMEEJ3BA3FK802325","austin",-97.73999,30.26874,0,"2015-12-07 13:40:46","78701"
"199","S Interstate 35 1796, 78704 Austin",NA,"CE","GOOD",57,"GOOD","CZT 0919",FALSE,"WMEEJ3BA3EK748832","austin",-97.73863,30.2402,0,"2015-12-07 13:40:46","78704"
"200","Timbercreek Apartments",NA,"CE","GOOD",100,"GOOD","FFD 7840",FALSE,"WMEEJ3BA2FK803210","austin",-97.75159,30.25617,0,"2015-12-07 13:40:46","78704"
"201","San Jacinto Blvd 663, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FBV 4364",FALSE,"WMEEJ3BA5FK799606","austin",-97.7401,30.26799,0,"2015-12-07 13:40:46","78701"
"202","Shoal Creek Blvd 1702, 78701 Austin",NA,"CE","GOOD",75,"GOOD","CYL 4629",FALSE,"WMEEJ3BA6EK748789","austin",-97.75071,30.28246,0,"2015-12-07 13:40:46","78701"
"203","Shoal Creek Blvd 1678, 78701 Austin",NA,"CE","GOOD",57,"GOOD","FJC 9926",FALSE,"WMEEJ3BA2FK801196","austin",-97.7506,30.28231,0,"2015-12-07 13:40:46","78701"
"205","Wickersham Ln 2275, 78741 Austin",NA,"CE","GOOD",33,"GOOD","FHB 2827",FALSE,"WMEEJ3BA9FK802670","austin",-97.72134,30.22827,0,"2015-12-07 13:40:46","78741"
"207","W 9th St 375, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FGZ 8800",FALSE,"WMEEJ3BA1FK801576","austin",-97.74494,30.27171,0,"2015-12-07 13:40:46","78701"
"208","W 8th St 435, 78701 Austin",NA,"CE","GOOD",15,"GOOD","FBV 4487",FALSE,"WMEEJ3BA8FK803020","austin",-97.74596,30.27103,0,"2015-12-07 13:40:46","78701"
"209","W 2nd St, 78703 Austin",NA,"CE","GOOD",69,"GOOD","FBV 4423",FALSE,"WMEEJ3BA5FK799685","austin",-97.75434,30.26772,0,"2015-12-07 13:40:46","78703"
"210","Randolph Rd 3436, 78722 Austin",NA,"CE","GOOD",84,"GOOD","FBV 4369",FALSE,"WMEEJ3BA7FK799204","austin",-97.71141,30.28699,0,"2015-12-07 13:40:46","78722"
"211","Copeland St 744, 78704 Austin",NA,"CE","GOOD",100,"GOOD","CSG 2236",FALSE,"WMEEJ3BA8EK736207","austin",-97.75378,30.25368,0,"2015-12-07 13:40:46","78704"
"212","Griffis SoCo Apartments",NA,"CE","GOOD",69,"GOOD","FGZ 8846",FALSE,"WMEEJ3BA4FK802883","austin",-97.77117,30.20285,0,"2015-12-07 13:40:46","78745"
"213","W 6th St 539, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4436",FALSE,"WMEEJ3BA9FK799317","austin",-97.74781,30.26937,0,"2015-12-07 13:40:46","78701"
"214","Barton Springs Rd 303, 78704 Austin",NA,"CE","GOOD",51,"GOOD","FBV 4429",FALSE,"WMEEJ3BA3FK799474","austin",-97.74768,30.25879,0,"2015-12-07 13:40:46","78704"
"215","W 2nd St 220, 78701 Austin",NA,"CE","GOOD",72,"GOOD","CZS 9749",FALSE,"WMEEJ3BA2EK748112","austin",-97.74571,30.26479,0,"2015-12-07 13:40:46","78701"
"216","The Canopy",NA,"CE","GOOD",51,"GOOD","FBV 4360",FALSE,"WMEEJ3BA0FK799920","austin",-97.69811,30.26199,0,"2015-12-07 13:40:46","78702"
"217","Durwood St 2599, 78704 Austin",NA,"CE","GOOD",60,"GOOD","FBV 4431",FALSE,"WMEEJ3BA4FK799435","austin",-97.75937,30.23862,0,"2015-12-07 13:40:46","78704"
"218","Merle Dr 4516, 78745 Austin",NA,"CE","GOOD",51,"GOOD","CZT 0935",FALSE,"WMEEJ3BAXEK748343","austin",-97.7884,30.22755,0,"2015-12-07 13:40:46","78745"
"219","Harmon Ave 4638, 78751 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4368",FALSE,"WMEEJ3BA8FK799213","austin",-97.71528,30.30515,0,"2015-12-07 13:40:46","78751"
"220","E 7th St 231, 78701 Austin",NA,"CE","GOOD",36,"GOOD","CSG 1543",FALSE,"WMEEJ3BA7EK734643","austin",-97.74083,30.26845,0,"2015-12-07 13:40:46","78701"
"221","W 6th St 378, 78701 Austin",NA,"CE","GOOD",54,"GOOD","FGZ 8615",FALSE,"WMEEJ3BA8FK802384","austin",-97.74604,30.26899,0,"2015-12-07 13:40:46","78701"
"222","Capital Metro Downtown Station",NA,"CE","GOOD",100,"GOOD","FGZ 8810",FALSE,"WMEEJ3BAXFK802189","austin",-97.73939,30.26512,0,"2015-12-07 13:40:46","78701"
"223","W 40th St 1186, 78756 Austin",NA,"CE","UNACCEPTABLE",63,"UNACCEPTABLE","CSF 9064",FALSE,"WMEEJ3BA2EK733819","austin",-97.74365,30.30896,0,"2015-12-07 13:40:46","78756"
"224","Congress Ave 1744, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8925",FALSE,"WMEEJ3BA6EK735329","austin",-97.73876,30.27918,0,"2015-12-07 13:40:46","78701"
"225","Whitis Ave 2664, 78705 Austin",NA,"CE","GOOD",69,"GOOD","FBV 4393",FALSE,"WMEEJ3BA2FK799241","austin",-97.74003,30.29169,0,"2015-12-07 13:40:46","78705"
"226","The Canopy",NA,"CE","GOOD",57,"GOOD","FHB 2839",FALSE,"WMEEJ3BA0FK801603","austin",-97.69811,30.26199,0,"2015-12-07 13:40:46","78702"
"228","Gene Johnson St 965, 78751 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T246",FALSE,"WMEEJ3BA1AK417225","austin",-97.71443,30.30782,0,"2015-12-07 13:40:46","78751"
"229","W 9th St 351, 78701 Austin",NA,"CE","GOOD",63,"GOOD","CYL 4626",FALSE,"WMEEJ3BA7EK748123","austin",-97.74475,30.27164,0,"2015-12-07 13:40:46","78701"
"230","The LINK",NA,"CE","GOOD",69,"GOOD","FHB 2870",FALSE,"WMEEJ3BA0FK802654","austin",-97.72344,30.2389,0,"2015-12-07 13:40:46","78741"
"231","6th St S 2034, 78704 Austin",NA,"CE","GOOD",48,"GOOD","CSF 9066",FALSE,"WMEEJ3BA9EK733235","austin",-97.76394,30.24762,0,"2015-12-07 13:40:46","78704"
"232","Elizabeth St W 253, 78704 Austin",NA,"CE","GOOD",100,"GOOD","FBV 4467",FALSE,"WMEEJ3BA7FK801727","austin",-97.75172,30.24939,0,"2015-12-07 13:40:46","78704"
"233","E 10th St 121, 78701 Austin",NA,"CE","GOOD",60,"GOOD","CZT 0995",FALSE,"WMEEJ3BA8EK748163","austin",-97.74115,30.27171,0,"2015-12-07 13:40:46","78701"
"235","St. Edward's Parking",NA,"CE","GOOD",66,"GOOD","FHB 1329",FALSE,"WMEEJ3BA6FK801671","austin",-97.7513,30.22659,0,"2015-12-07 13:40:46","78704"
"237","Lancaster Dr, 78723 Austin",NA,"CE","GOOD",60,"GOOD","FBV 4427",FALSE,"WMEEJ3BA0FK799514","austin",-97.70891,30.30527,0,"2015-12-07 13:40:46","78723"
"238","E 48th St 925, 78751 Austin",NA,"CE","GOOD",60,"GOOD","CZT 1029",FALSE,"WMEEJ3BA8EK748373","austin",-97.71534,30.30744,0,"2015-12-07 13:40:46","78751"
"239","Glendale Pl 2176, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FHB 2854",FALSE,"WMEEJ3BA4FK800020","austin",-97.74336,30.23686,0,"2015-12-07 13:40:46","78704"
"240","W 12th St 567, 78701 Austin",NA,"CE","GOOD",33,"GOOD","FBV 4492",FALSE,"WMEEJ3BA8FK802630","austin",-97.74589,30.27526,0,"2015-12-07 13:40:46","78701"
"241","Eastside Dr 1632, 78704 Austin",NA,"CE","GOOD",45,"GOOD","CZT 0916",FALSE,"WMEEJ3BA5EK748332","austin",-97.74533,30.24587,0,"2015-12-07 13:40:46","78704"
"242","Barbara Jordan Blvd 1247, 78723 Austin",NA,"CE","GOOD",69,"GOOD","FGZ 8625",FALSE,"WMEEJ3BA2FK802588","austin",-97.70861,30.30588,0,"2015-12-07 13:40:46","78723"
"243","E 7th St 383, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FJC 9937",FALSE,"WMEEJ3BA3FK801790","austin",-97.73917,30.26801,0,"2015-12-07 13:40:46","78701"
"244","Brazos St 566, 78701 Austin",NA,"CE","GOOD",96,"GOOD","CZT 1027",FALSE,"WMEEJ3BA9EK748267","austin",-97.74157,30.2674,0,"2015-12-07 13:40:46","78701"
"245","Garden St 2253, 78702 Austin",NA,"CE","GOOD",66,"GOOD","CZT 0921",FALSE,"WMEEJ3BA1EK748814","austin",-97.72123,30.25277,0,"2015-12-07 13:40:46","78702"
"246","Brazos St 1851, 78701 Austin",NA,"CE","GOOD",60,"GOOD","FGZ 9139",FALSE,"WMEEJ3BA5FK800396","austin",-97.7369,30.27984,0,"2015-12-07 13:40:46","78701"
"247","Burnet Rd 5750, 78756 Austin",NA,"CE","GOOD",100,"GOOD","CZS 9745",FALSE,"WMEEJ3BA0EK748643","austin",-97.74033,30.33328,0,"2015-12-07 13:40:46","78756"
"249","Redd St 989, 78745 Austin",NA,"CE","GOOD",81,"GOOD","FBV 4371",FALSE,"WMEEJ3BAXFK798502","austin",-97.77861,30.22167,0,"2015-12-07 13:40:46","78745"
"250","W 5th St 425, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FHB 1331",FALSE,"WMEEJ3BA8FK801171","austin",-97.7469,30.26824,0,"2015-12-07 13:40:46","78701"
"251","Durwood St 2598, 78704 Austin",NA,"CE","UNACCEPTABLE",100,"UNACCEPTABLE","FBV 4470",FALSE,"WMEEJ3BA5FK802424","austin",-97.75957,30.23871,0,"2015-12-07 13:40:46","78704"
"252","E 13th St 1362, 78702 Austin",NA,"CE","GOOD",72,"GOOD","FJD 0193",FALSE,"WMEEJ3BA5FK802133","austin",-97.72571,30.2738,0,"2015-12-07 13:40:46","78702"
"253","The Establishment",NA,"CE","GOOD",100,"GOOD","FJD 0194",FALSE,"WMEEJ3BA5FK801886","austin",-97.76542,30.23024,0,"2015-12-07 13:40:46","78704"
"254","Blanco St 616, 78703 Austin",NA,"CE","GOOD",15,"GOOD","FHB 1332",FALSE,"WMEEJ3BAXFK801057","austin",-97.75639,30.27386,0,"2015-12-07 13:40:46","78703"
"255","Waller St 1346, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8809",FALSE,"WMEEJ3BA8FK802093","austin",-97.72919,30.27388,0,"2015-12-07 13:40:46","78702"
"256","Toomey Rd 1626, 78704 Austin",NA,"CE","GOOD",21,"GOOD","CSG 1542",FALSE,"WMEEJ3BA2EK733240","austin",-97.76026,30.26431,0,"2015-12-07 13:40:46","78704"
"257","E 11th St and Brazos St",NA,"CE","GOOD",36,"GOOD","FHB 0243",FALSE,"WMEEJ3BA2FK799983","austin",-97.73996,30.27251,0,"2015-12-07 13:40:46","78701"
"258","Arpdale St 2463, 78704 Austin",NA,"CE","GOOD",27,"GOOD","FBV 4382",FALSE,"WMEEJ3BA8FK799325","austin",-97.78231,30.25054,0,"2015-12-07 13:40:46","78704"
"260","San Marcos St 662, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8804",FALSE,"WMEEJ3BA6FK800374","austin",-97.73229,30.26573,0,"2015-12-07 13:40:46","78702"
"261","W 9th St 445, 78701 Austin",NA,"CE","GOOD",75,"GOOD","FFD 7841",FALSE,"WMEEJ3BA6FK803145","austin",-97.74575,30.27191,0,"2015-12-07 13:40:46","78701"
"262","San Jacinto Blvd 1005, 78701 Austin",NA,"CE","GOOD",27,"GOOD","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.73883,30.27138,0,"2015-12-07 13:40:46","78701"
"263","Lyons Rd 2731, 78702 Austin",NA,"CE","GOOD",93,"GOOD","FJC 9930",FALSE,"WMEEJ3BA4FK801328","austin",-97.70868,30.26423,0,"2015-12-07 13:40:46","78702"
"264","W 9th St 347, 78701 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1334",FALSE,"WMEEJ3BAXFK800541","austin",-97.74468,30.27163,0,"2015-12-07 13:40:46","78701"
"266","West Anderson Plaza",NA,"CE","GOOD",87,"GOOD","CSF 9072",FALSE,"WMEEJ3BA5EK734575","austin",-97.73253,30.35717,0,"2015-12-07 13:40:46","78757"
"267","San Marcos St 872, 78702 Austin",NA,"CE","GOOD",57,"GOOD","FGZ 8689",FALSE,"WMEEJ3BAXFK802161","austin",-97.73136,30.26764,0,"2015-12-07 13:40:46","78702"
"268","2901 Medical Arts St.",NA,"CE","GOOD",51,"GOOD","FHB 2840",FALSE,"WMEEJ3BA4FK801815","austin",-97.72863,30.28881,0,"2015-12-07 13:40:46","78705"
"269","E 3rd St 742, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T267",FALSE,"WMEEJ3BA0AK418219","austin",-97.73661,30.26334,0,"2015-12-07 13:40:46","78701"
"270","W 3rd St 225, 78701 Austin",NA,"CE","GOOD",39,"GOOD","CZS 9746",FALSE,"WMEEJ3BA2EK748448","austin",-97.74543,30.26556,0,"2015-12-07 13:40:46","78701"
"271","E 11th St 102, 78701 Austin",NA,"CE","GOOD",100,"UNACCEPTABLE","CYL 4638",FALSE,"WMEEJ3BA7EK748932","austin",-97.74064,30.27268,0,"2015-12-07 13:40:46","78701"
"273","Raintree Blvd 4626, 78745 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2859",FALSE,"WMEEJ3BA4FK801975","austin",-97.77683,30.21817,0,"2015-12-07 13:40:46","78745"
"274","Hart Ln 7232, 78731 Austin",NA,"CE","GOOD",27,"GOOD","CK9 T292",FALSE,"WMEEJ3BA0AK417619","austin",-97.75519,30.35682,0,"2015-12-07 13:40:46","78731"
"275","W 5th St 1617, 78703 Austin",NA,"CE","GOOD",60,"GOOD","FJC 9932",FALSE,"WMEEJ3BA0FK801441","austin",-97.76451,30.27455,0,"2015-12-07 13:40:46","78703"
"276","San Antonio St 1609, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CZT 1031",FALSE,"WMEEJ3BA3EK748152","austin",-97.74363,30.27925,0,"2015-12-07 13:40:46","78701"
"277","Rainey St 74, 78701 Austin",NA,"CE","UNACCEPTABLE",42,"GOOD","FBV 4475",FALSE,"WMEEJ3BA0FK803125","austin",-97.73966,30.25912,0,"2015-12-07 13:40:46","78701"
"280","Cromwell Cir 2291, 78741 Austin",NA,"CE","GOOD",63,"GOOD","CZT 0917",FALSE,"WMEEJ3BA2EK748093","austin",-97.71892,30.22908,0,"2015-12-07 13:40:46","78741"
"281","Bryker Dr 3204, 78703 Austin",NA,"CE","UNACCEPTABLE",54,"UNACCEPTABLE","FHB 2855",FALSE,"WMEEJ3BA8FK800487","austin",-97.75429,30.30484,0,"2015-12-07 13:40:46","78703"
"282","Elizabeth St W 923, 78704 Austin",NA,"CE","GOOD",36,"GOOD","FBV 4380",FALSE,"WMEEJ3BA7FK799283","austin",-97.75819,30.25234,0,"2015-12-07 13:40:46","78704"
"284","Calles St 603, 78702 Austin",NA,"CE","GOOD",36,"GOOD","CZS 9744",FALSE,"WMEEJ3BA2EK748224","austin",-97.71255,30.25837,0,"2015-12-07 13:40:46","78702"
"285","Colorado St 550, 78701 Austin",NA,"CE","GOOD",21,"GOOD","FGZ 8613",FALSE,"WMEEJ3BA0FK801357","austin",-97.74435,30.26801,0,"2015-12-07 13:40:46","78701"
"286","E 9th St 449, 78701 Austin",NA,"CE","GOOD",39,"GOOD","FGZ 8627",FALSE,"WMEEJ3BA4FK802477","austin",-97.7378,30.26964,0,"2015-12-07 13:40:46","78701"
"287","Neches St 228, 78701 Austin",NA,"CE","GOOD",96,"GOOD","FGZ 8801",FALSE,"WMEEJ3BA8FK801526","austin",-97.73886,30.26541,0,"2015-12-07 13:40:46","78701"
"289","E 10th St 424, 78701 Austin",NA,"CE","GOOD",33,"GOOD","CSF 9062",FALSE,"WMEEJ3BA7EK733718","austin",-97.73766,30.27079,0,"2015-12-07 13:40:46","78701"
"290","Crestview Station",NA,"CE","GOOD",27,"GOOD","CZT 0996",FALSE,"WMEEJ3BA9EK748575","austin",-97.71947,30.33886,0,"2015-12-07 13:40:46","78752"
"291","Blanco St 1100, 78703 Austin",NA,"CE","GOOD",93,"GOOD","FBV 4472",FALSE,"WMEEJ3BA5FK802617","austin",-97.75464,30.27693,0,"2015-12-07 13:40:46","78703"
"292","I-35 N 3384, 78705 Austin",NA,"CE","GOOD",54,"GOOD","CZT 1028",FALSE,"WMEEJ3BA5EK748105","austin",-97.72244,30.29248,0,"2015-12-07 13:40:46","78705"
"293","Festival Beach Rd 1398, 78702 Austin",NA,"CE","GOOD",27,"GOOD","FGZ 8679",FALSE,"WMEEJ3BA8FK802336","austin",-97.7334,30.25282,0,"2015-12-07 13:40:46","78702"
"295","The Connection",NA,"CE","GOOD",60,"GOOD","FHB 2830",FALSE,"WMEEJ3BAXFK800670","austin",-97.72642,30.22726,0,"2015-12-07 13:40:46","78741"
"296","San Jacinto Blvd 679, 78701 Austin",NA,"CE","GOOD",78,"GOOD","FGZ 8677",FALSE,"WMEEJ3BA1FK801948","austin",-97.74008,30.26815,0,"2015-12-07 13:40:46","78701"
"297","Bouldin Ave 702, 78704 Austin",NA,"CE","GOOD",72,"GOOD","FHB 1328",FALSE,"WMEEJ3BA0FK801701","austin",-97.75477,30.25766,0,"2015-12-07 13:40:46","78704"
"298","W 5th St 360, 78701 Austin",NA,"CE","UNACCEPTABLE",15,"UNACCEPTABLE","FGZ 8621",FALSE,"WMEEJ3BA3FK802843","austin",-97.74618,30.26804,0,"2015-12-07 13:40:46","78701"
"316","E 37th St 979, 78705 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 8617",FALSE,"WMEEJ3BA0FK802525","austin",-97.72264,30.29433,0,"2015-12-07 13:45:46","78705"
"521","W 13th St 425, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CSF 8929",FALSE,"WMEEJ3BA9EK733333","austin",-97.74397,30.27605,0,"2015-12-07 13:45:46","78701"
"555","Campbell St 564, 78703 Austin",NA,"CE","GOOD",100,"GOOD","FGZ 9137",FALSE,"WMEEJ3BA1FK802176","austin",-97.76447,30.27552,0,"2015-12-07 13:45:46","78703"
"581","Anken Dr 2419, 78741 Austin",NA,"CE","GOOD",75,"GOOD","FGZ 8811",FALSE,"WMEEJ3BAXFK802287","austin",-97.72849,30.23066,0,"2015-12-07 13:45:46","78741"
"586","The Parking Spot",NA,"CE","GOOD",100,"GOOD","FHB 2833",FALSE,"WMEEJ3BA7FK802263","austin",-97.67598,30.22049,0,"2015-12-07 13:45:46","78719"
"593","2nd and Colorado",NA,"CE","GOOD",24,"GOOD","FHB 1676",FALSE,"WMEEJ3BA6FK802724","austin",-97.74578,30.26481,0,"2015-12-07 13:45:46","78701"
"653","Timber Pass 2960, 78741 Austin",NA,"CE","GOOD",48,"GOOD","FBV 4425",FALSE,"WMEEJ3BAXFK799584","austin",-97.74197,30.22571,0,"2015-12-07 13:50:46","78741"
"860","Colorado St 571, 78701 Austin",NA,"CE","UNACCEPTABLE",24,"UNACCEPTABLE","FHB 2898",FALSE,"WMEEJ3BA3FK799989","austin",-97.74413,30.26818,0,"2015-12-07 13:50:46","78701"
"957","W 46th St 864, 78751 Austin",NA,"CE","GOOD",100,"GOOD","FHB 2844",FALSE,"WMEEJ3BA0FK801990","austin",-97.73518,30.31512,0,"2015-12-07 13:55:47","78751"
"1035","Brazos St 848, 78701 Austin",NA,"CE","GOOD",100,"GOOD","CK9 T295",FALSE,"WMEEJ3BA6AK416751","austin",-97.74063,30.27006,0,"2015-12-07 13:55:47","78701"
"1042","Shoal Creek Blvd 1712, 78701 Austin",NA,"CE","GOOD",24,"GOOD","FBV 4363",FALSE,"WMEEJ3BA4FK799595","austin",-97.75078,30.28255,0,"2015-12-07 13:55:47","78701"
"1281","Nueces St 2332, 78705 Austin",NA,"CE","GOOD",84,"GOOD","CZT 0933",FALSE,"WMEEJ3BAXEK748410","austin",-97.74374,30.28703,0,"2015-12-07 14:00:47","78705"
"1302","Calles St 632, 78702 Austin",NA,"CE","GOOD",100,"GOOD","FHB 1679",FALSE,"WMEEJ3BA9FK802278","austin",-97.71215,30.25953,0,"2015-12-07 14:00:47","78702"
